laptop_ID,Company,Product,TypeName,Inches,Resolution_X,Resolution_Y,cat_resolution,Is_touch,CPU_Brand,CPU_Model,SSD,HDD,CPU_Frec,Ram,GPU_Brand,GPU_Model,Is_GPU_dedicated,OpSys,Weight,Price_euros
477,HP,Spectre x360,Convertible,13.3,3840,2160,4K UHD,1,Intel,Core i7 8550U,512.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.29,1999.0
601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Chrome OS,2.8,529.0
38,Dell,Inspiron 5770,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,128.0,1024,1.6,8.0,AMD,Radeon 530,1,Windows,2.8,979.0
1303,Lenovo,Yoga 900-13ISK,Convertible,13.3,3200,1800,QHD,1,Intel,Core i7 6500U,512.0,0,2.5,14.0,Intel,HD Graphics 520,0,Windows,1.3,1499.0
1054,Lenovo,Yoga 500-15ISK,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i7 6500U,256.0,0,2.5,4.0,Intel,HD Graphics 520,0,Windows,1.8,847.0
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,0.0,1024,2.5,8.0,Nvidia,GeForce 940MX,1,Windows,2.2,669.0
82,Dell,Latitude 5590,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.88,1096.16
407,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,1024,1.1,4.0,Intel,HD Graphics 500,0,Windows,2.2,306.0
356,Dell,XPS 15,Notebook,15.6,3840,2160,4K UHD,1,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050,1,Windows,2.06,2027.42
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),Convertible,15.6,1366,768,HD,1,Intel,Core i5 7200U,0.0,1024,2.5,8.0,Intel,HD Graphics 520,0,Windows,2.2,739.0
104,HP,15-bw000nv (E2-9000e/4GB/500GB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,E-Series E2-9000e,0.0,500,1.5,4.0,AMD,Radeon R2,1,Windows,2.1,349.0
616,Acer,Swift SF114-31-P5HY,Notebook,14.0,1366,768,HD,0,Intel,Pentium Quad Core N3710,0.0,0,1.6,4.0,Intel,HD Graphics 405,0,Windows,1.6,349.0
177,Toshiba,Satellite Pro,Notebook,15.6,1366,768,HD,0,Intel,Core i3 7100U,0.0,500,2.4,4.0,Intel,HD Graphics 620,0,Windows,2.0,489.0
304,Asus,ZenBook UX530UQ-PRO,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,14.0,Nvidia,GeForce 940MX,1,Windows,1.63,1468.0
994,Dell,Inspiron 7579,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i7 7500U,512.0,0,2.7,12.0,Intel,HD Graphics 620,0,Windows,2.19,1299.0
895,Dell,Inspiron 3552,Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N3710,0.0,500,1.6,4.0,Intel,HD Graphics,0,Windows,2.2,369.0
14,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,256.0,0,2.0,4.0,AMD,Radeon R5 M430,1,Windows,2.2,498.9
750,Toshiba,Tecra X40-D-10G,Notebook,14.0,1920,1080,Full HD,1,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.25,1535.0
299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,2.05,739.0
198,Dell,Inspiron 5379,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i7 8550U,0.0,1024,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.62,839.0
747,Acer,Aspire ES1-572,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Windows,2.4,410.8
832,MSI,GL62M 7RD,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,256.0,0,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.4,1199.0
701,Lenovo,ThinkPad X1,Convertible,14.0,2560,1440,QHD,1,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.42,2590.0
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 6300HQ,0.0,1024,2.3,4.0,Nvidia,GeForce GTX 950M,1,Windows,2.3,977.0
138,HP,Probook 440,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.63,988.0
1120,Dell,Latitude E5270,Ultrabook,12.5,1366,768,HD,0,Intel,Core i5 6200U,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.5,1413.1
729,HP,Pavilion X360,Convertible,13.3,1366,768,HD,1,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.58,836.6
655,Razer,Blade Pro,Gaming,14.0,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,1.95,2599.0
783,HP,EliteBook 820,Ultrabook,12.5,1366,768,HD,0,Intel,Core i5 6200U,256.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.26,1244.0
366,HP,250 G6,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.86,439.0
719,Dell,Latitude 5480,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7440HQ,256.0,0,2.8,8.0,Nvidia,GeForce 930MX,1,Linux,1.64,1089.0
1232,Asus,ROG Strix,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,2.9,1949.0
390,Asus,Zenbook Flip,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i7 7500U,512.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.1,1748.9
543,Dell,Inspiron 5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,AMD,Radeon 530,1,Windows,2.2,797.41
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,500,1.1,4.0,Intel,HD Graphics 500,0,Windows,2.2,419.0
483,Dell,Precision M5520,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,Quadro M1200,1,Windows,1.78,2408.0
348,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 7100U,0.0,1024,2.4,8.0,Nvidia,GeForce 930MX,1,Windows,2.1,716.0
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.32,1859.0
400,MSI,Leopard GP72M,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.7,1349.0
847,Lenovo,N42-20 Chromebook,Notebook,14.0,1366,768,HD,0,Intel,Celeron Quad Core N3160,0.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.5,325.0
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,8.0,Nvidia,GeForce GTX 1060,1,Windows,3.2,1399.0
536,Dell,Latitude 5580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7440HQ,256.0,0,2.8,8.0,Intel,HD Graphics 620,0,Windows,1.9,1377.0
80,Acer,Aspire A515-51G-32MX,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 7130U,0.0,1024,2.7,4.0,Nvidia,GeForce MX130,1,Windows,2.2,530.0
1210,HP,250 G6,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Windows,1.86,485.0
843,Lenovo,ThinkPad T470s,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7300U,256.0,0,2.6,8.0,Intel,HD Graphics 620,0,Windows,1.32,1650.0
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,6.0,Nvidia,GeForce 940MX,1,Windows,2.2,789.0
996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920,1080,Full HD,0,AMD,A12-Series 9720P,256.0,0,3.6,6.0,AMD,Radeon 530,1,Windows,2.2,549.0
438,Lenovo,Thinkpad 13,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.4,1010.0
455,MSI,GV62 7RD-1686NL,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,256.0,0,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.2,1027.74
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N4200,0.0,1024,1.1,4.0,Intel,HD Graphics 505,0,Windows,2.0,449.0
726,Mediacom,Smartbook 142,Notebook,14.0,1920,1200,Full HD,0,Intel,Atom Z8350,0.0,32,1.92,4.0,Intel,HD Graphics 400,0,Windows,1.4,265.0
1257,Lenovo,ThinkPad 13,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.4,1499.0
991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,Convertible,15.6,3840,2160,4K UHD,1,Intel,Core i7 7500U,512.0,2048,2.7,14.0,Nvidia,GeForce GTX 950M,1,Windows,2.3,1799.0
1200,Dell,Vostro 5568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce GT 940MX,1,Linux,1.98,895.01
1318,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,0,1.6,2.0,Intel,HD Graphics,0,Windows,1.5,229.0
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.2,1363.0
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.4,1199.0
1072,Dell,Inspiron 7378,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i7 7500U,256.0,0,2.7,12.0,Intel,HD Graphics 620,0,Windows,1.6,1299.0
378,Asus,Rog Strix,Gaming,17.3,1920,1080,Full HD,0,AMD,Ryzen 1700,256.0,1024,3.0,14.0,AMD,Radeon RX 580,1,Windows,3.25,2199.0
1167,Lenovo,ThinkPad X1,Convertible,14.0,2560,1440,QHD,1,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.27,2339.0
657,Lenovo,Thinkpad X270,Ultrabook,12.5,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.36,1584.0
997,Fujitsu,LifeBook A556,Notebook,15.6,1366,768,HD,0,Intel,Core i5 6200U,256.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,2.3,649.0
437,Samsung,Chromebook 3,Netbook,11.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.15,269.0
69,HP,Stream 14-AX040wm,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3060,32.0,0,1.6,4.0,Intel,HD Graphics 400,0,Windows,1.44,229.0
367,Asus,Zenbook UX410UA-GV027T,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.0,945.0
384,Asus,VivoBook E403NA,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.5,286.0
787,Razer,Blade Pro,Gaming,14.0,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,1.95,2787.0
1164,HP,EliteBook 820,Ultrabook,12.5,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.26,2296.95
927,Acer,Aspire E5-575,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 7100U,0.0,1024,2.4,4.0,Intel,HD Graphics 620,0,Windows,2.4,499.0
230,Acer,Aspire E5-576G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 940MX,1,Windows,2.2,832.0
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N4200,0.0,1024,1.1,4.0,Intel,HD Graphics 505,0,Linux,2.0,398.99
714,Acer,Spin 5,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.6,999.0
837,Acer,Chromebook 11,Netbook,11.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.35,355.0
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 6600U,512.0,0,2.6,12.0,Intel,HD Graphics 520,0,Windows,1.4,2299.0
785,Lenovo,Thinkpad P50,Notebook,15.6,3840,2160,4K UHD,0,Intel,Core i7 6820HQ,512.0,0,2.7,14.0,Nvidia,Quadro M2000M,1,Windows,2.5,2370.0
1026,HP,Elitebook 840,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,4.0,Intel,HD Graphics 620,0,Windows,1.48,1590.0
626,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,Convertible,11.6,1366,768,HD,1,Intel,Celeron Quad Core N3160,0.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.25,379.0
1014,Acer,Nitro 5,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.7,1260.0
774,Acer,TravelMate P238-M,Notebook,13.3,1366,768,HD,0,Intel,Core i5 6200U,128.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.6,655.0
611,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,AMD,Radeon R5 M420,1,Linux,2.18,465.0
447,Lenovo,IdeaPad 320-15AST,Notebook,17.3,1600,900,HD,0,AMD,A6-Series 9220,0.0,1024,2.5,8.0,AMD,Radeon R4,1,Windows,2.8,519.0
1151,HP,ZBook 17,Workstation,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,256.0,0,2.6,8.0,Nvidia,Quadro M3000M,1,Windows,3.0,2787.0
74,Dell,Inspiron 5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,AMD,Radeon 530,1,Windows,2.2,870.0
94,HP,Probook 430,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i7 8550U,512.0,0,1.8,14.0,Intel,UHD Graphics 620,0,Windows,1.49,1197.0
314,HP,250 G6,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.86,469.0
479,Google,Pixelbook (Core,Ultrabook,12.3,2400,1600,Full HD,1,Intel,Core i5 7Y57,128.0,0,1.2,8.0,Intel,HD Graphics 615,0,Chrome OS,1.1,1275.0
1245,Dell,Vostro 3568,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Intel,HD Graphics 520,0,Linux,2.18,521.86
1186,HP,Stream 14-AX000nv,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,2.0,Intel,HD Graphics 400,0,Windows,1.44,249.0
808,Dell,Vostro 5568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,256.0,0,2.0,8.0,AMD,Radeon R5 M420X,1,Windows,2.0,739.0
132,HP,ProBook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,2.5,928.0
1118,HP,ZBook 17,Workstation,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,0.0,1024,2.6,8.0,AMD,FirePro W6150M,1,Windows,3.0,2787.0
382,Lenovo,Yoga 11e,Netbook,11.6,1366,768,HD,0,Intel,Celeron Quad Core N3450,128.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.59,553.0
792,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,1366,768,HD,0,Intel,Celeron Quad Core N3710,0.0,1024,1.6,8.0,Intel,HD Graphics 405,0,Chrome OS,2.2,329.0
1069,HP,ProBook 650,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6100U,0.0,500,2.3,4.0,Intel,HD Graphics 520,0,Windows,2.31,705.15
219,Huawei,MateBook X,Ultrabook,13.0,2160,1440,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.05,1499.0
165,Acer,Aspire A517-51G,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,4.0,Nvidia,GeForce MX150,1,Windows,3.0,805.0
575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1920,1080,Full HD,0,Intel,Pentium Quad Core N4200,0.0,500,1.1,4.0,Intel,HD Graphics 505,0,Windows,2.2,344.0
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366,768,HD,0,Intel,Core i7 6500U,0.0,500,2.5,8.0,Nvidia,GeForce 920MX,1,Chrome OS,2.2,629.0
481,Asus,ZenBook Pro,Notebook,15.6,3840,2160,4K UHD,0,Intel,Core i7 6700HQ,128.0,1024,2.6,12.0,Intel,HD Graphics 530,0,Windows,2.06,1299.0
618,Dell,Inspiron 7559,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 6700HQ,0.0,1024,2.6,14.0,Nvidia,GeForce GTX 960<U+039C>,1,Windows,2.59,879.01
340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.5,999.0
1282,Dell,Inspiron 3552,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,500,1.6,2.0,Intel,HD Graphics,0,Windows,2.2,379.0
720,Dell,Vostro 5568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,8.0,Intel,HD Graphics 620,0,Linux,1.98,726.0
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600,900,HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Nvidia,GeForce MX150,1,Chrome OS,2.8,698.0
353,Dell,Latitude 5590,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i7 8650U,512.0,0,1.9,14.0,Intel,UHD Graphics 620,0,Windows,1.88,1607.96
99,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,256.0,0,2.0,4.0,AMD,Radeon R5 M430,1,Linux,2.2,485.0
599,Dell,Inspiron 3179,Convertible,11.6,1366,768,HD,1,Intel,Core M 7Y30,128.0,0,1.0,4.0,Intel,HD Graphics 615,0,Windows,1.39,603.0
429,HP,ProBook 650,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7820HQ,256.0,0,2.9,8.0,Intel,HD Graphics 630,0,Windows,2.31,1427.0
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,AMD,Radeon 520,1,Windows,1.91,618.99
243,Asus,ROG G703VI-E5062T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7820HK,512.0,1024,2.9,14.0,Nvidia,GeForce GTX 1080,1,Windows,4.7,2787.0
1,Apple,MacBook Pro,Ultrabook,13.3,2560,1600,QHD,0,Intel,Core i5,128.0,0,2.3,8.0,Intel,Iris Plus Graphics 640,0,macOS,1.37,1339.69
831,Lenovo,Thinkpad X1,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.13,2499.0
21,Asus,Vivobook E200HA,Netbook,11.6,1366,768,HD,0,Intel,Atom x5-Z8350,0.0,0,1.44,2.0,Intel,HD Graphics 400,0,Windows,0.98,191.9
1206,Dell,XPS 13,Ultrabook,13.3,3200,1800,QHD,1,Intel,Core i5 6300U,256.0,0,2.4,8.0,Intel,HD Graphics 520,0,Linux,1.23,1099.0
303,Lenovo,IdeaPad 310-15ABR,Notebook,15.6,1920,1080,Full HD,0,AMD,A10-Series 9600P,0.0,1024,2.4,6.0,AMD,Radeon R5 430,1,Windows,2.4,499.0
696,HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,Notebook,17.3,1920,1080,Full HD,0,AMD,A10-Series 9600P,0.0,2048,2.4,6.0,AMD,Radeon R7 M440,1,Windows,2.65,569.0
1097,Lenovo,Yoga Book,Convertible,10.1,1920,1200,Full HD,1,Intel,Atom x5-Z8550,0.0,0,1.44,4.0,Intel,HD Graphics 400,0,Windows,0.69,646.27
806,Dell,Latitude 3580,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,128.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.95,810.0
1262,HP,EliteBook 840,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 6200U,256.0,0,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.54,1099.99
470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,AMD,Radeon R7 M460,1,Chrome OS,1.5,799.0
1312,HP,Pavilion 15-AW003nv,Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9410,0.0,0,2.9,6.0,AMD,Radeon R7 M440,1,Windows,2.04,549.99
1024,Dell,Inspiron 7567,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,0.0,0,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.65,949.0
116,HP,Probook 440,Notebook,14.0,1366,768,HD,0,Intel,Core i5 8250U,0.0,500,1.6,4.0,Intel,UHD Graphics 620,0,Windows,1.63,722.0
83,Apple,"MacBook 12""",Ultrabook,12.0,2304,1440,Full HD,0,Intel,Core i5,512.0,0,1.3,8.0,Intel,HD Graphics 615,0,macOS,0.92,1510.0
324,Acer,TravelMate B,Notebook,11.6,1366,768,HD,0,Intel,Pentium Quad Core N3710,0.0,0,1.6,4.0,Intel,HD Graphics 405,0,Windows,1.4,485.0
1013,HP,EliteBook 840,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.48,2089.0
1070,HP,250 G5,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Chrome OS,1.96,499.0
17,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,AMD,Radeon R5 M430,1,Windows,2.2,745.0
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6820HK,256.0,0,2.7,14.0,Nvidia,GeForce GTX 980M,1,Windows,3.58,1279.0
1177,HP,Spectre Pro,Convertible,13.3,2560,1440,QHD,1,Intel,Core i7 6600U,512.0,0,2.6,8.0,Intel,HD Graphics 520,0,Windows,1.48,2041.0
144,Lenovo,ThinkPad E480,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,AMD,Radeon RX 550,1,Windows,1.75,1116.02
329,HP,ProBook 450,Notebook,15.6,1366,768,HD,0,Intel,Core i7 8550U,0.0,1024,1.8,8.0,Intel,UHD Graphics 620,0,Windows,2.1,902.0
241,Acer,Aspire A315-51,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Linux,2.1,390.0
1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6700HQ,0.0,1024,2.6,8.0,Nvidia,GeForce GTX 960M,1,Windows,2.6,899.0
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,128,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.3,590.0
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366,768,HD,0,Intel,Core i5 6200U,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.5,1210.0
1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,A12-Series 9720P,0.0,1024,2.7,6.0,AMD,Radeon 530,1,Windows,2.1,529.0
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Nvidia,GeForce 920MX,1,Windows,2.0,769.0
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Core i5 6200U,0.0,500,2.3,4.0,Intel,HD Graphics 520,0,Windows,2.1,540.0
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,0.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.62,899.0
501,Asus,Rog G752VL-UH71T,Gaming,17.3,1920,1080,Full HD,1,Intel,Core i7 6700HQ,256.0,1024,2.6,14.0,Nvidia,GeForce GTX 965M,1,Windows,4.33,1269.0
43,Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,8.0,Nvidia,GeForce 940MX,1,Linux,2.3,522.99
952,Dell,Latitude 7480,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.36,1639.0
315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.1,999.0
